,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
9403,116979,Tina Svensson (-Grnlund),F,29.0,168.0,62.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,1
9404,116991,Mateja Svet,F,19.0,158.0,53.0,Yugoslavia,YUG,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,1
9405,117032,Gabriela Svobodov-Sekajov (-Soukalov),F,30.0,163.0,58.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,1
9406,117043,Ninna Ingrid Swaab (-Stumpe),F,32.0,171.0,56.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Team",1
9407,117044,Jane Ellen Swagerty (-Hill),F,17.0,173.0,65.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,1
9408,117044,Jane Ellen Swagerty (-Hill),F,17.0,173.0,65.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,1
9409,117048,Julie Swail-Ertel,F,27.0,173.0,61.0,United States,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,1
9410,117059,Isabel Marques Swan,F,24.0,181.0,69.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Two Person Dinghy,1
9411,117068,Polly Ann M. Swann,F,28.0,185.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,1
9412,117168,Sheryl Denice Swoopes,F,25.0,182.0,72.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,1
9413,117168,Sheryl Denice Swoopes,F,29.0,182.0,72.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,1
9414,117168,Sheryl Denice Swoopes,F,33.0,182.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,1
9415,117189,Alison Jane Sydor,F,29.0,168.0,58.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",1
9416,117201,"Florence Madeleine (Mabel-) ""Madge"" Syers (Cave-)",F,26.0,170.47480435197556,63.219377897990725,Great Britain,GBR,1908 Summer,1908,Summer,London,Figure Skating,Figure Skating Women's Singles,1
9417,117201,"Florence Madeleine (Mabel-) ""Madge"" Syers (Cave-)",F,26.0,170.47480435197556,63.219377897990725,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Figure Skating,Figure Skating Mixed Pairs,1
9418,117216,Stacy Denise Sykora,F,31.0,176.0,61.0,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,1
9419,117219,Liese Sykora-Prokop,F,27.0,178.0,72.0,Austria,AUT,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,1
9420,117220,Marie Skorov,F,27.0,160.0,50.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,1
9421,117221,Adla Skorov-Bruns,F,25.0,171.0,60.0,Czech Republic,CZE,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",1
9422,117279,Olga Pavlovna Syrovatskaya-Mineyeva,F,27.0,176.0,58.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 800 metres,1
9423,117279,Olga Pavlovna Syrovatskaya-Mineyeva,F,27.0,176.0,58.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,1
9424,117302,Elmira Anuarbekovna Syzdykova,F,24.0,172.0,69.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",1
9425,117307,Shannon Lynn Szabados,F,23.0,175.0,65.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,1
9426,117307,Shannon Lynn Szabados,F,27.0,175.0,65.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,1
9427,117318,Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,1
9428,117318,Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,1
9429,117318,Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,1
9430,117318,Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,1
9431,117318,Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,1
9432,117321,Gabriela Szabo (-Gyngyssy),F,20.0,158.0,42.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Women's 1,500 metres",1
9433,117321,Gabriela Szabo (-Gyngyssy),F,24.0,158.0,42.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",1
9434,117321,Gabriela Szabo (-Gyngyssy),F,24.0,158.0,42.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",1
9435,117322,Gabriella Timea Szab,F,21.0,170.0,62.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",1
9436,117322,Gabriella Timea Szab,F,25.0,170.0,62.0,Hungary,HUN,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",1
9437,117322,Gabriella Timea Szab,F,29.0,170.0,62.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",1
9438,117322,Gabriella Timea Szab,F,29.0,170.0,62.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",1
9439,117353,Szilvia Szab,F,21.0,170.0,65.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",1
9440,117353,Szilvia Szab,F,21.0,170.0,65.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",1
9441,117353,Szilvia Szab,F,25.0,170.0,65.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",1
9442,117355,Tnde Szab,F,18.0,175.0,60.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,1
9443,117382,Gyngyi Szalay-Horvth,F,28.0,176.0,59.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Individual",1
9444,117392,Anna Sznt,F,29.0,161.0,59.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,1
9445,117407,Emese Judit Szsz,F,33.0,176.0,71.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",1
9446,117421,Aneta Maria Szczepaska,F,22.0,170.0,65.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Middleweight,1
9447,117430,Lidia Szczerbiska (-Krl),F,22.0,156.0,52.0,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,1
9448,117432,Zofia Antonina Szczeniewska (-Bryszewska),F,21.0,172.0,62.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,1
9449,117432,Zofia Antonina Szczeniewska (-Bryszewska),F,25.0,172.0,62.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,1
9450,117453,va Szkely (-Gyarmati),F,25.0,170.47480435197556,63.219377897990725,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,1
9451,117453,va Szkely (-Gyarmati),F,29.0,170.47480435197556,63.219377897990725,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 200 metres Breaststroke,1
9452,117509,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 200 metres,1
9453,117509,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,1
9454,117509,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Long Jump,1
9455,117509,Irena Szewiska-Kirszenstein,F,22.0,176.0,60.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 100 metres,1
9456,117509,Irena Szewiska-Kirszenstein,F,22.0,176.0,60.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 200 metres,1
9457,117509,Irena Szewiska-Kirszenstein,F,26.0,176.0,60.0,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,1
9458,117509,Irena Szewiska-Kirszenstein,F,30.0,176.0,60.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 400 metres,1
9459,117528,Katalin Szilgyi,F,30.0,166.0,60.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,1
9460,117565,"Zsuzsanna ""Zsuzsa"" Szcs",F,18.0,169.0,59.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",1
9461,117565,"Zsuzsanna ""Zsuzsa"" Szcs",F,26.0,169.0,59.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Team",1
9462,117568,"Katalin Szke (Homonnai-, -Markovits, -Domjan)",F,16.0,170.47480435197556,63.219377897990725,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,1
9463,117568,"Katalin Szke (Homonnai-, -Markovits, -Domjan)",F,16.0,170.47480435197556,63.219377897990725,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
9464,117579,Mria Szolnoki,F,25.0,170.0,58.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",1
9465,117646,Irena Szydowska,F,44.0,168.0,74.0,Poland,POL,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,1
9466,117666,Kerstin Szymkowiak (Jrgens-),F,32.0,164.0,70.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Skeleton,Skeleton Women's Skeleton,1
9467,117688,Maya Tabakova,F,18.0,169.0,47.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,1
9468,117689,Yuliya Gennadyevna Tabakova (-Bubnenkova),F,24.0,165.0,55.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,1
9469,117692,Chiara Tabani,F,21.0,176.0,72.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,1
9470,117696,Maki Tabata,F,35.0,162.0,55.0,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),1
9471,117726,Miya Tachibana,F,21.0,170.0,55.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,1
9472,117726,Miya Tachibana,F,25.0,170.0,55.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,1
9473,117726,Miya Tachibana,F,25.0,170.0,55.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,1
9474,117726,Miya Tachibana,F,29.0,170.0,55.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,1
9475,117726,Miya Tachibana,F,29.0,170.0,55.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,1
9476,117729,Haruka Tachimoto,F,26.0,168.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,1
9477,117735,Florena acu-Crciunescu (Ionescu-),F,29.0,184.0,84.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Discus Throw,1
9478,117801,Andrea Tagwerker,F,23.0,170.0,69.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,1
9479,117832,Jacinthe Taillon,F,23.0,167.0,57.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,1
9480,117844,Cecilia Roxana Tait Villacorta,F,26.0,182.0,70.0,Peru,PER,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,1
9481,117866,Yasuko Tajima,F,19.0,164.0,63.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,1
9482,117908,Ayaka Takahashi,F,26.0,165.0,60.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,1
9483,117919,Kaori Takahashi,F,22.0,165.0,56.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,1
9484,117930,Naoko Takahashi,F,28.0,161.0,52.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,1
9485,117987,Megumi Takase,F,21.0,164.0,63.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,1
9486,118001,Aki Takayama,F,22.0,165.0,54.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Duet,1
9487,118002,Juri Takayama,F,23.0,162.0,85.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,1
9488,118002,Juri Takayama,F,27.0,162.0,85.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,1
9489,118004,Suzue Takayama,F,21.0,170.0,60.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,1
9490,118006,Shoko Takayanagi (-Yoshida),F,21.0,170.0,63.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,1
9491,118016,Miho Takeda,F,19.0,165.0,54.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,1
9492,118016,Miho Takeda,F,24.0,165.0,54.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,1
9493,118016,Miho Takeda,F,24.0,165.0,54.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,1
9494,118016,Miho Takeda,F,27.0,165.0,54.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,1
9495,118016,Miho Takeda,F,27.0,165.0,54.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,1
9496,118036,Yoshie Takeshita (-Egusa),F,34.0,159.0,53.0,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,1
9497,118046,Tomoka Takeuchi,F,30.0,165.0,61.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Giant Slalom,1
9498,118075,Lyubov Andreyevna Talalayeva,F,23.0,180.0,75.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,1
9499,118079,Nadezhda Aleksandrovna Talanova,F,26.0,160.0,58.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,1
9500,118088,Tracee Ann Talavera (-Kent),F,17.0,162.0,50.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,1
9501,118110,Ivelina Taleva,F,19.0,175.0,52.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,1
9502,118162,"Tatyana Andreyevna Talysheva (-Volkova, -Tregub)",F,30.0,163.0,55.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Long Jump,1
9503,118177,"Anamaria ""Ana"" Tmrjan",F,17.0,145.0,37.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,1
9504,118180,Angela Tama-Alupei,F,28.0,181.0,57.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,1
9505,118180,Angela Tama-Alupei,F,32.0,181.0,57.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,1
9506,118183,Lauren Tamayo (Franges-),F,28.0,175.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,1
9507,118233,Hiroko Tamoto,F,26.0,150.0,50.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,1
9508,118250,Ryoko Tamura-Tani,F,16.0,146.0,48.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Extra-Lightweight,1
9509,118250,Ryoko Tamura-Tani,F,20.0,146.0,48.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Extra-Lightweight,1
9510,118250,Ryoko Tamura-Tani,F,25.0,146.0,48.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,1
9511,118250,Ryoko Tamura-Tani,F,28.0,146.0,48.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Extra-Lightweight,1
9512,118250,Ryoko Tamura-Tani,F,32.0,146.0,48.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Extra-Lightweight,1
9513,118268,Tan Jiaxin,F,19.0,148.0,36.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,1
9514,118276,Tan Miao,F,21.0,170.0,60.0,China,CHN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,1
9515,118297,Tan Xue,F,20.0,176.0,77.0,China,CHN,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's Sabre, Individual",1
9516,118297,Tan Xue,F,24.0,176.0,77.0,China,CHN,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Team",1
9517,118299,Tan Ya-Ting,F,22.0,158.0,53.0,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,1
9518,118310,Yoko Tanabe,F,26.0,173.0,72.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Heavyweight,1
9519,118310,Yoko Tanabe,F,30.0,173.0,72.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Heavyweight,1
9520,118314,Asuna Tanaka,F,24.0,164.0,52.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,1
9521,118328,Junko Tanaka,F,22.0,160.0,55.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,1
9522,118335,Masami Tanaka,F,21.0,164.0,58.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,1
9523,118341,Miyako Tanaka,F,21.0,163.0,54.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,1
9524,118345,Satoko Tanaka (-Uji),F,18.0,158.0,59.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,1
9525,118360,Keiko Tanaka-Ikeda,F,30.0,154.0,54.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,1
9526,118368,Mariana Tnas-Fricioiu,F,24.0,181.0,81.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,1
9527,118369,Sopita Tanasan,F,21.0,154.0,48.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,1
9528,118370,Anca Tnase (-Ruican),F,28.0,170.47480435197556,63.219377897990725,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,1
9529,118377,Galina Tancheva,F,17.0,175.0,51.0,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,1
9530,118379,Vladislava Tancheva,F,17.0,177.0,52.0,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,1
9531,118388,Melissa Palma Julie Tancredi,F,30.0,177.0,73.0,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,1
9532,118388,Melissa Palma Julie Tancredi,F,34.0,177.0,73.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,1
9533,118390,Tandara Caixeta,F,23.0,184.0,87.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,1
9534,118397,Anne Dorthe Tanderup,F,24.0,170.47480435197556,63.219377897990725,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,1
9535,118408,Tang Bin,F,22.0,182.0,72.0,China,CHN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,1
9536,118410,Tang Chunling,F,32.0,166.0,58.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,1
9537,118411,Tang Gonghong,F,25.0,172.0,120.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Super-Heavyweight,1
9538,118417,Tang Jingzhi,F,21.0,176.0,68.0,China,CHN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,1
9539,118418,Tang Jiuhong,F,23.0,172.0,65.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Women's Singles,1
9540,118424,Tang Lin,F,24.0,178.0,78.0,China,CHN,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,1
9541,118426,Tang Mengni,F,22.0,169.0,59.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,1
9542,118439,Tang Yi,F,19.0,178.0,70.0,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,1
9543,118441,Tang Yongshu (-Hetian),F,21.0,161.0,59.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Doubles,1
9544,118445,Helen Lesley Tanger,F,25.0,186.0,70.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,1
9545,118445,Helen Lesley Tanger,F,29.0,186.0,70.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,1
9546,118446,Trine Tangeraas,F,25.0,169.0,62.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,1
9547,118455,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,29.0,166.0,55.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,1
9548,118455,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,33.0,166.0,55.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,1
9549,118456,Kinuko Tanida (-Idogawa),F,25.0,167.0,65.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,1
9550,118470,Ayumi Tanimoto,F,23.0,158.0,63.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Middleweight,1
9551,118470,Ayumi Tanimoto,F,27.0,158.0,63.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Middleweight,1
9552,118484,Elaine Tanner (-Watt),F,17.0,160.0,61.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
9553,118484,Elaine Tanner (-Watt),F,17.0,160.0,61.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,1
9554,118484,Elaine Tanner (-Watt),F,17.0,160.0,61.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,1
9555,118490,"Iris Vera Tanner (-Murrell, -Curran)",F,17.0,170.47480435197556,63.219377897990725,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
9556,118490,"Iris Vera Tanner (-Murrell, -Curran)",F,21.0,170.47480435197556,63.219377897990725,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
9557,118497,Azize Tanrkulu,F,22.0,172.0,57.0,Turkey,TUR,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Featherweight,1
9558,118514,Anna Luisa Tanzini,F,13.0,170.47480435197556,63.219377897990725,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,1
9559,118516,Tao Hua,F,23.0,170.0,66.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,1
9560,118519,Tao Luna,F,26.0,160.0,60.0,China,CHN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",1
9561,118519,Tao Luna,F,26.0,160.0,60.0,China,CHN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",1
9562,118525,Sheila Christine Taormina,F,27.0,160.0,54.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,1
9563,118551,Ashley Tara Tappin (-Doussan),F,17.0,178.0,66.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
